Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S27128581,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Androscoggin,L486265,"Thorncrag Bird Sanctuary, Lewiston",44.1069339,-70.1781964,2016-01-25,10:00 AM,eBird - Traveling Count,45,1,3.219,,1
S46327543,Blue Jay,Cyanocitta cristata,20373,4,CA-NL,Avalon Peninsula-St. John's,L299047,NL--Cape St. Mary's,46.823875,-54.1877942,2018-06-05,08:30 AM,eBird - Traveling Count,240,1,3.219,,2,,on drive before turn into reserve
S47884975,Blue Jay,Cyanocitta cristata,20373,1,US-MA,Barnstable,L7828902,Barron Manor,41.5955002,-70.633735,2018-08-14,04:20 PM,eBird - Traveling Count,30,1,.805,,2
S41648266,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-01-05,12:32 PM,eBird - Traveling Count,127,1,5.955,,2
S44442112,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-04-10,04:00 PM,eBird - Traveling Count,60,1,.805,,2
S44764147,Blue Jay,Cyanocitta cristata,20373,4,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-04-20,11:20 AM,eBird - Stationary Count,30,1,,,1,"C Courtship, Display, or Copulation"
S45074412,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-04-29,04:30 PM,eBird - Stationary Count,20,1,,,2
S45415782,Blue Jay,Cyanocitta cristata,20373,2,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-05-07,08:30 AM,eBird - Stationary Count,15,1,,,1
S46100979,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-05-28,09:00 AM,eBird - Stationary Count,30,1,,,1
S46141079,Blue Jay,Cyanocitta cristata,20373,2,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-05-29,05:30 PM,eBird - Traveling Count,80,1,2.414,,2
S46191455,Blue Jay,Cyanocitta cristata,20373,2,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-05-31,04:00 PM,eBird - Traveling Count,80,1,.805,,1
S46396745,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-06-08,09:00 AM,eBird - Stationary Count,60,1,,,2,,,Backyard up the road to the right on the left side of the bay
S46396295,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-06-08,02:00 PM,eBird - Stationary Count,40,1,,,2
S46425859,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-06-09,05:00 PM,eBird - Traveling Count,45,1,1.609,,1
S46728209,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-06-18,09:30 AM,eBird - Traveling Count,90,1,8.047,,2
S35951513,Blue Jay,Cyanocitta cristata,20373,3,US-ME,Cumberland,L5696130, Durham Road ,43.918738,-70.0388214,2017-04-14,01:00 PM,eBird - Traveling Count,120,1,2.414,,10
S60821087,Blue Jay,Cyanocitta cristata,20373,5,US-ME,Cumberland,L460190,Bay Bridge Landing Wetland Park,43.9348658,-69.8880672,2019-10-19,09:45 AM,eBird - Traveling Count,30,1,.483,,4
S29383943,Blue Jay,Cyanocitta cristata,20373,6,US-ME,Cumberland,L769403,Bowdoin College,43.9075924,-69.9630564,2016-05-03,02:32 PM,eBird - Traveling Count,80,1,3.621,,5,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S31765842,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L769403,Bowdoin College,43.9075924,-69.9630564,2016-09-26,11:11 AM,eBird - Stationary Count,3,1,,,1,,,One tree outside of steam room
S35984498,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L954538,"Bowdoin College Coastal Studies Center, Harpswell",43.788306,-69.9579549,2017-04-15,11:46 AM,eBird - Traveling Count,3,1,3.219,,8,,,No comment
S56731362,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L5085432,Bowdoin Commons,43.903642,-69.959934,2019-05-25,01:43 PM,eBird - Traveling Count,83,1,2.736,,2
S32402558,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L5063285,Bowdoin St. (Private),43.9015497,-69.9671714,2016-11-06,01:00 PM,eBird - Stationary Count,30,1,,,1
S31576379,Blue Jay,Cyanocitta cristata,20373,7,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-09-14,06:43 AM,eBird - Traveling Count,90,1,2.414,,4,,,<br />Submitted from eBird Android 1.2.5
S31686934,Blue Jay,Cyanocitta cristata,20373,6,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-09-21,07:08 AM,eBird - Traveling Count,120,1,1.609,,4
S31793445,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-09-28,07:02 AM,eBird - Traveling Count,90,1,2.414,,4
S31900771,Blue Jay,Cyanocitta cristata,20373,8,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-10-05,07:02 AM,eBird - Traveling Count,105,1,1.609,,4
S31920315,Blue Jay,Cyanocitta cristata,20373,6,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-10-06,03:04 PM,eBird - Traveling Count,51,1,1.609,,1
S32047758,Blue Jay,Cyanocitta cristata,20373,8,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-10-15,12:52 PM,eBird - Traveling Count,90,1,2.414,,1
S32121644,Blue Jay,Cyanocitta cristata,20373,12,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-10-19,07:39 AM,eBird - Traveling Count,83,1,2.414,,3
S32236407,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2016-10-26,07:37 AM,eBird - Traveling Count,80,1,2.414,,7
S35950907,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2017-04-13,07:15 AM,eBird - Traveling Count,70,1,3.219,,5
S36240864,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2017-04-24,02:30 PM,eBird - Traveling Count,90,1,1.609,,3
S36688260,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2017-05-09,12:04 PM,eBird - Traveling Count,120,1,2.414,,2
S36905735,Blue Jay,Cyanocitta cristata,20373,3,US-ME,Cumberland,L964958,Brunswick Town Commons,43.8881545,-69.9516062,2017-05-16,10:21 AM,eBird - Traveling Count,82,1,2.414,,1
S60821086,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L3056794,"Capt. William Fitzgerald Recreation and Conservation Area, Brunswick",43.9234909,-69.8877668,2019-10-19,10:30 AM,eBird - Traveling Count,40,1,.805,,4
S29935234,Blue Jay,Cyanocitta cristata,20373,3,US-ME,Cumberland,L942897,"Crystal Spring Farm trails, Brunswick",43.890478,-69.996061,2016-05-27,10:00 AM,eBird - Traveling Count,120,1,3.219,,5,,,<br />Submitted from eBird Android 1.2.1
S51388426,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L1475992,Deering Oaks Park,43.658764,-70.2710071,2019-01-05,12:30 PM,eBird - Traveling Count,90,1,.805,,1
S28985465,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L4494965,Durham Rd (Private),43.92343,-70.0434208,2016-04-15,09:00 AM,eBird - Stationary Count,120,1,,,1
S29685045,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L251292,Evergreen Cemetery,43.6818207,-70.3007948,2016-05-15,06:56 AM,eBird - Traveling Count,159,1,2.414,,7,,,"Things I didn't see or hear but others may have: Mockingbird, black-throated blue??house wren, chimney swift, northern water thrush?, yellow-rumpled warbler  <br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S32156553,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L251292,Evergreen Cemetery,43.6818207,-70.3007948,2016-10-22,03:49 PM,eBird - Traveling Count,50,1,.966,,4
S36902525,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L251292,Evergreen Cemetery,43.6818207,-70.3007948,2017-05-16,06:40 AM,eBird - Traveling Count,160,1,3.219,,10
S36957867,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L251292,Evergreen Cemetery,43.6818207,-70.3007948,2017-05-18,06:40 AM,eBird - Traveling Count,160,1,3.219,,4
S37031372,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L251292,Evergreen Cemetery,43.6818207,-70.3007948,2017-05-21,06:58 AM,eBird - Traveling Count,153,1,1.931,,3
S30362387,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L251783,Gilsland Farm Audubon Center,43.7066997,-70.2417581,2016-06-23,04:15 PM,eBird - Traveling Count,60,1,2.414,,1,,,<br />Submitted from eBird Android 1.2.3
S32608463,Blue Jay,Cyanocitta cristata,20373,12,US-ME,Cumberland,L251783,Gilsland Farm Audubon Center,43.7066997,-70.2417581,2016-11-18,01:44 PM,eBird - Traveling Count,145,1,2.414,,10
S27197167,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L2606118,"Mere Pt. Boat Launch, Brunswick",43.8280758,-70.0168562,2016-01-28,02:00 PM,eBird - Stationary Count,30,1,,,3
S32045701,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Cumberland,L2606118,"Mere Pt. Boat Launch, Brunswick",43.8280758,-70.0168562,2016-10-14,05:43 PM,eBird - Traveling Count,40,1,.322,,6
S30816754,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L1344295,Peaks Island,43.6564685,-70.1887436,2016-07-09,12:45 PM,eBird - Traveling Count,120,1,3.219,,3,,,<br />Submitted from eBird Android 1.2.3
S36908320,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Cumberland,L5845627,US-Maine-Brunswick-Abijah Street - 43.907x-69.948,43.9068054,-69.9475745,2017-05-16,11:53 AM,eBird - Traveling Count,60,1,3.219,,1
S31720744,Blue Jay,Cyanocitta cristata,20373,4,US-ME,Cumberland,L131686,Wolfe's Neck Woods SP,43.8212814,-70.0819397,2016-09-23,01:40 PM,eBird - Traveling Count,132,1,2.414,,6
S48486247,Blue Jay,Cyanocitta cristata,20373,3,US-CT,Fairfield,L902435,Birdcraft Sanctuary,41.1450527,-73.2586598,2018-09-13,07:00 AM,PriMig - Pri Mig Banding Protocol,210,1,,2.4281,3
S50308187,Blue Jay,Cyanocitta cristata,20373,2,US-CT,Fairfield,L902435,Birdcraft Sanctuary,41.1450527,-73.2586598,2018-10-25,09:00 AM,PriMig - Pri Mig Banding Protocol,240,0,,,5,,,17 nets opened
S26476762,Blue Jay,Cyanocitta cristata,20373,3,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2015-12-27,01:15 PM,eBird - Traveling Count,180,1,4.828,,2
S26961152,Blue Jay,Cyanocitta cristata,20373,8,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2016-01-17,02:00 PM,eBird - Traveling Count,120,1,4.828,,1
S28146373,Blue Jay,Cyanocitta cristata,20373,7,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2016-03-13,02:48 PM,eBird - Traveling Count,109,1,4.023,,2,,,<br />Submitted from eBird Android 1.0.2
S41324332,Blue Jay,Cyanocitta cristata,20373,9,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2017-12-26,10:30 AM,eBird - Traveling Count,90,1,1.609,,2
S50215994,Blue Jay,Cyanocitta cristata,20373,1,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2018-11-25,12:43 PM,eBird - Traveling Count,85,1,1.255,,2
S33887402,Blue Jay,Cyanocitta cristata,20373,2,US-TN,Franklin,L2844434,Sewanee University Campus,35.1973782,-85.9165192,2017-01-18,11:00 AM,eBird - Stationary Count,60,1,,,7
S27214429,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Lincoln,L459060,Green Point WMA,44.0602523,-69.7738481,2016-01-30,01:00 PM,eBird - Traveling Count,105,1,4.828,,1
S49203953,Blue Jay,Cyanocitta cristata,20373,1,US-CT,Litchfield,L109162,Under Mountain Road-Yale Forest,41.95,-73.2833333,2018-10-13,01:00 PM,eBird - Traveling Count,100,1,1.609,,3
S49203981,Blue Jay,Cyanocitta cristata,20373,1,US-CT,Litchfield,L109162,Under Mountain Road-Yale Forest,41.95,-73.2833333,2018-10-14,11:00 AM,eBird - Traveling Count,30,1,.322,,5
S26508830,Blue Jay,Cyanocitta cristata,20373,1,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2015-12-29,11:06 AM,eBird - Stationary Count,60,1,,,2,,,<br />Submitted from eBird Android 1.0.1
S38624100,Blue Jay,Cyanocitta cristata,20373,1,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2017-08-13,10:00 AM,eBird - Stationary Count,60,1,,,2
S52098584,Blue Jay,Cyanocitta cristata,20373,2,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2019-01-27,12:45 PM,eBird - Stationary Count,15,1,,,2
S55762224,Blue Jay,Cyanocitta cristata,20373,4,US-CT,New Haven,L109192,East Rock Park,41.3301972,-72.9043293,2019-05-04,07:35 AM,eBird - Traveling Count,180,1,1.609,,3
S56037974,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L109192,East Rock Park,41.3301972,-72.9043293,2019-05-09,07:30 AM,eBird - Traveling Count,120,1,1.609,,4
S56336021,Blue Jay,Cyanocitta cristata,20373,3,US-CT,New Haven,L109192,East Rock Park,41.3301972,-72.9043293,2019-05-15,05:30 PM,eBird - Traveling Count,60,1,.805,,2
S68387937,Blue Jay,Cyanocitta cristata,20373,5,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-05-04,10:41 AM,eBird - Traveling Count,110,1,1.915,,1
S68501283,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-05-06,11:06 AM,eBird - Traveling Count,161,1,2.012,,1
S68544727,Blue Jay,Cyanocitta cristata,20373,3,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-05-07,10:02 AM,eBird - Traveling Count,89,1,1.191,,1
S68589569,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-05-08,08:02 AM,eBird - Traveling Count,68,1,.821,,1
S69309343,Blue Jay,Cyanocitta cristata,20373,1,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-05-19,08:58 AM,eBird - Traveling Count,48,1,.998,,1
S69431500,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-05-21,04:25 PM,eBird - Traveling Count,78,1,2.607,,1
S73501109,Blue Jay,Cyanocitta cristata,20373,5,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-09-12,12:05 PM,eBird - Traveling Count,73,1,1.947,,1
S73623172,Blue Jay,Cyanocitta cristata,20373,16,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-09-15,08:40 AM,eBird - Traveling Count,44,1,1.046,,1
S48525698,Blue Jay,Cyanocitta cristata,20373,1,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2018-09-15,11:00 AM,eBird - Traveling Count,120,1,2.414,,2
S49589038,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2018-10-31,09:45 AM,eBird - Traveling Count,171,1,3.347,,8,,,Not including unidentified tern and unidentified shorebird flock
S49675821,Blue Jay,Cyanocitta cristata,20373,5,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2018-11-04,09:45 AM,eBird - Traveling Count,120,1,2.414,,5
S68245134,Blue Jay,Cyanocitta cristata,20373,3,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2020-05-02,09:05 AM,eBird - Traveling Count,133,1,6.293,,1
S65020811,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L812183,Hammonasset Beach SP--Camp Area,41.2688721,-72.5611782,2020-02-24,01:40 PM,eBird - Traveling Count,60,1,1.609,,1
S69101045,Blue Jay,Cyanocitta cristata,20373,3,US-CT,New Haven,L1880516,Hammonasset Beach SP--Meig's Point Parking Lot/Marshes,41.2522001,-72.5451318,2020-05-15,02:19 PM,eBird - Traveling Count,100,1,2.543,,1
S75033043,Blue Jay,Cyanocitta cristata,20373,13,US-CT,New Haven,L1880516,Hammonasset Beach SP--Meig's Point Parking Lot/Marshes,41.2522001,-72.5451318,2020-10-18,09:17 AM,eBird - Traveling Count,112,1,5.617,,2
S61359826,Blue Jay,Cyanocitta cristata,20373,8,US-CT,New Haven,L109209,Lighthouse Point Park,41.24858,-72.90293,2019-11-11,08:00 AM,eBird - Traveling Count,60,1,1.207,,1,,,"Walk from parking to lighthouse, then through lawns up the back trailhead. No scope, so missing all high migrants."
S73509395,Blue Jay,Cyanocitta cristata,20373,3,US-CT,New Haven,L109209,Lighthouse Point Park,41.24858,-72.90293,2020-09-12,02:12 PM,eBird - Traveling Count,116,1,2.639,,1
S48601280,Blue Jay,Cyanocitta cristata,20373,1,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2018-09-18,06:15 PM,eBird - Stationary Count,30,1,,,2
S54930366,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2019-04-13,05:15 PM,eBird - Traveling Count,80,1,3.219,,1
S54948359,Blue Jay,Cyanocitta cristata,20373,1,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2019-04-14,01:00 PM,eBird - Traveling Count,36,1,1.609,,1
S38765935,Blue Jay,Cyanocitta cristata,20373,1,US-CT,New Haven,L6204746,Milford backyard,41.1865287,-73.0933594,2017-08-22,12:10 PM,eBird - Stationary Count,14,1,,,1
S48486310,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L6204746,Milford backyard,41.1865287,-73.0933594,2018-09-13,02:00 PM,eBird - Stationary Count,60,1,,,2
S28508634,Blue Jay,Cyanocitta cristata,20373,2,US-CT,New Haven,L109158,Silver Sands SP,41.2,-73.0666667,2016-03-23,07:00 PM,eBird - Traveling Count,40,1,1.609,,1
S49557489,Blue Jay,Cyanocitta cristata,20373,4,US-CT,New Haven,L8087269,Yale- School of Management,41.3151687,-72.9194359,2018-10-30,09:15 AM,eBird - Stationary Count,30,1,,,1
S26748783,Blue Jay,Cyanocitta cristata,20373,6,US-NY,New York,L191106,Central Park,40.7715482,-73.9724819,2016-01-05,03:40 PM,eBird - Traveling Count,140,1,4.828,,2
S38805180,Blue Jay,Cyanocitta cristata,20373,3,US-NY,New York,L765570,Central Park--The Pond and Hallett Sanctuary,40.7662497,-73.9743751,2017-08-24,05:45 PM,eBird - Traveling Count,100,1,3.589,,3
S45075125,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Northern Peninsula-St. Anthony,L1773902,NL--Rocky Harbour,49.5896032,-57.9159052,2018-04-23,12:00 PM,eBird - Traveling Count,60,1,3.219,,2
S45416076,Blue Jay,Cyanocitta cristata,20373,1,CA-NL,Notre Dame Bay-Lewisporte,L5076138,NL--Gander Bay North & Rodgers Cove,49.3687929,-54.5045471,2018-05-07,10:30 AM,eBird - Traveling Count,30,1,8.047,,1
S74743721,Blue Jay,Cyanocitta cristata,20373,1,US-VT,Orleans,L12483392,"95 Cook Hill Rd, Greensboro US-VT (44.5757,-72.3178)",44.575673,-72.317754,2020-10-01,09:00 AM,eBird - Traveling Count,60,1,1.609,,3
S27233837,Blue Jay,Cyanocitta cristata,20373,2,US-ME,Sagadahoc,L523357,"Head Beach, Phippsburg",43.7191948,-69.8511171,2016-01-31,01:30 PM,eBird - Traveling Count,60,1,4.828,,1
S32502457,Blue Jay,Cyanocitta cristata,20373,1,US-ME,Sagadahoc,L332411,Popham Beach SP,43.7358483,-69.7985888,2016-11-12,11:59 AM,eBird - Traveling Count,90,1,1.609,,4
S33887174,Blue Jay,Cyanocitta cristata,20373,1,US-PA,Schuylkill,L5292886,Driving,40.7362775,-76.3087255,2017-01-15,12:00 PM,eBird - Casual Observation,0,0,,,2
S50911062,Blue Jay,Cyanocitta cristata,20373,2,US-MA,Suffolk,L392029,Jamaica Pond,42.3171461,-71.1202526,2018-12-22,01:00 PM,eBird - Traveling Count,40,1,1.207,,3
S28609197,Blue Jay,Cyanocitta cristata,20373,2,US-MA,Worcester,L4433143,South St (Private),42.2030879,-71.6852137,2016-03-27,12:00 PM,eBird - Stationary Count,60,1,,,1,,,<br />Submitted from eBird Android 1.0.3
S31515439,Blue Jay,Cyanocitta cristata,20373,6,US-MA,Worcester,L553344,"Tower Hill Botanic Garden, Boylston",42.3611125,-71.7263889,2016-09-02,03:24 PM,eBird - Traveling Count,45,1,1.609,,1,,,<br />Submitted from eBird Android 1.2.5
S28578376,Blue Jay,Cyanocitta cristata,20373,2,US-MA,Worcester,L2068922,Tufts Farm Fields,42.2492435,-71.6716933,2016-03-27,11:00 AM,eBird - Traveling Count,40,1,1.609,,3,,,<br />Submitted from eBird Android 1.0.3
S31825852,Blue Jay,Cyanocitta cristata,20373,3,US-ME,York,L328250,Rachel Carson NWR,43.3477594,-70.5491406,2016-09-30,02:14 PM,eBird - Traveling Count,90,1,1.609,,5
S35296633,California Scrub-Jay,Aphelocoma californica,20382,1,US-CA,Marin,L5593691,Gabrielson Park,37.8572629,-122.4789333,2017-03-19,02:00 PM,eBird - Traveling Count,120,1,3.219,,1
S35319370,California Scrub-Jay,Aphelocoma californica,20382,5,US-CA,Santa Clara,L1884681,Lake Lagunita (SCL Co.),37.4223551,-122.17623,2017-03-20,05:32 PM,eBird - Traveling Count,40,1,.805,,2
S35331829,California Scrub-Jay,Aphelocoma californica,20382,2,US-CA,Santa Clara,L5599953,US-California-Stanford-680 Lomita Drive - 37.421x-122.171,37.420517,-122.1713676,2017-03-21,11:05 AM,eBird - Traveling Count,20,1,.322,,1
S57853537,Black-billed Magpie,Pica hudsonia,20558,2,US-AK,Anchorage,L692593,Campbell Tract,61.1669207,-149.7711182,2019-07-01,12:30 PM,eBird - Traveling Count,180,1,6.437,,1
S57801672,Black-billed Magpie,Pica hudsonia,20558,1,US-AK,Anchorage,L3678872,Potter Marsh SE end (MP A11.5 Seward Hwy),61.0559178,-149.7986537,2019-06-29,06:30 PM,eBird - Traveling Count,90,1,3.541,,1,,,Includes north boardwalk and SE end
S57790989,Black-billed Magpie,Pica hudsonia,20558,5,US-AK,Anchorage,L716993,Tony Knowles Coastal Trail--Chester Creek to Fish Creek,61.2066445,-149.9292961,2019-06-28,08:45 PM,eBird - Traveling Count,150,1,4.828,,1
S57671731,Black-billed Magpie,Pica hudsonia,20558,2,US-AK,Anchorage,L159273,Tony Knowles Coastal Trail--Chester Creek to Ship Creek,61.2155506,-149.9119878,2019-06-24,09:30 PM,eBird - Traveling Count,59,1,3.219,,1
S57680088,Black-billed Magpie,Pica hudsonia,20558,2,US-AK,Anchorage,L159273,Tony Knowles Coastal Trail--Chester Creek to Ship Creek,61.2155506,-149.9119878,2019-06-25,06:40 AM,eBird - Traveling Count,67,1,2.414,,2
S47105224,Slender-billed Crow,Corvus enca,20609,3,ID-KA,Kalimantan Tengah,L2416438,Taman Nasional Tanjung Puting,-2.9173482,111.9026184,2018-07-08,08:00 AM,eBird - Traveling Count,180,1,1.609,,2
S47105978,Slender-billed Crow,Corvus enca,20609,1,ID-JW,Yogyakarta,L7691708,Hyatt Regency,-7.7400349,110.3735277,2018-07-10,12:00 PM,eBird - Traveling Count,60,1,1.609,,1
S58922243,Rook,Corvus frugilegus,20635,1,GB-SCT,Shetland Islands,L5598543,Scalloway (Town and Harbour),60.1381501,-1.2757015,2019-08-01,,eBird - Casual Observation,,0,,,,,,"Additional species from trip to shetland -- Incomplete list covering time from 07/15/19 - 08/11/19, mainly in Scalloway/Burra/Lerwick route"
S28008271,American Crow,Corvus brachyrhynchos,20638,200,US-ME,Androscoggin,L3486354,"Androscoggin Riverlands SP, Turner",44.2611647,-70.1881313,2016-03-06,04:00 PM,eBird - Traveling Count,60,1,1.609,,3
S32380386,American Crow,Corvus brachyrhynchos,20638,3,US-ME,Androscoggin,L466262,Sabattus Pond,44.1283834,-70.0992966,2016-11-05,11:50 AM,eBird - Traveling Count,120,1,3.219,,6
S32381133,American Crow,Corvus brachyrhynchos,20638,5,US-ME,Androscoggin,L1332223,Sabattus Pond--Martin Point Park,44.1251572,-70.1063512,2016-11-05,01:57 PM,eBird - Stationary Count,30,1,,,6
S27128581,American Crow,Corvus brachyrhynchos,20638,6,US-ME,Androscoggin,L486265,"Thorncrag Bird Sanctuary, Lewiston",44.1069339,-70.1781964,2016-01-25,10:00 AM,eBird - Traveling Count,45,1,3.219,,1
S27214453,American Crow,Corvus brachyrhynchos,20638,2,US-ME,Androscoggin,L486265,"Thorncrag Bird Sanctuary, Lewiston",44.1069339,-70.1781964,2016-01-30,04:00 PM,eBird - Traveling Count,10,1,.322,,2
S47884975,American Crow,Corvus brachyrhynchos,20638,1,US-MA,Barnstable,L7828902,Barron Manor,41.5955002,-70.633735,2018-08-14,04:20 PM,eBird - Traveling Count,30,1,.805,,2
S41648266,American Crow,Corvus brachyrhynchos,20638,5,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-01-05,12:32 PM,eBird - Traveling Count,127,1,5.955,,2
S41790507,American Crow,Corvus brachyrhynchos,20638,1,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-01-10,11:00 AM,eBird - Stationary Count,20,1,,,2
S41932069,American Crow,Corvus brachyrhynchos,20638,4,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-01-15,01:15 PM,eBird - Stationary Count,19,1,,,1
S41985769,American Crow,Corvus brachyrhynchos,20638,5,CA-NL,Bonavista/Trinity-Clarenville,L2026339,NL--Salvage,48.6877307,-53.6464548,2018-01-16,11:30 AM,eBird - Stationary Count,15,1,,,1
